,dataset,method,cell,run,k,resolution,cluster,trueclass,est_k,elapsed
5438,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes519,1,3,,3.0,cd14.monocytes,,112.647
5439,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1037,1,3,,3.0,cd14.monocytes,,112.647
5440,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2279,1,3,,3.0,cd14.monocytes,,112.647
5441,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1119,1,3,,3.0,cd14.monocytes,,112.647
5442,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1989,1,3,,3.0,cd14.monocytes,,112.647
5443,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes743,1,3,,3.0,cd14.monocytes,,112.647
5444,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1329,1,3,,3.0,cd14.monocytes,,112.647
5445,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes476,1,3,,1.0,cd14.monocytes,,112.647
5446,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1815,1,3,,3.0,cd14.monocytes,,112.647
5447,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2051,1,3,,3.0,cd14.monocytes,,112.647
5448,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes251,1,3,,2.0,cd14.monocytes,,112.647
5449,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2523,1,3,,3.0,cd14.monocytes,,112.647
5450,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes793,1,3,,3.0,cd14.monocytes,,112.647
5451,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1543,1,3,,3.0,cd14.monocytes,,112.647
5452,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1830,1,3,,3.0,cd14.monocytes,,112.647
5453,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1132,1,3,,3.0,cd14.monocytes,,112.647
5454,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1482,1,3,,3.0,cd14.monocytes,,112.647
5455,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes233,1,3,,3.0,cd14.monocytes,,112.647
5456,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1765,1,3,,3.0,cd14.monocytes,,112.647
5457,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes824,1,3,,3.0,cd14.monocytes,,112.647
5458,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1032,1,3,,3.0,cd14.monocytes,,112.647
5459,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes110,1,3,,3.0,cd14.monocytes,,112.647
5460,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes493,1,3,,3.0,cd14.monocytes,,112.647
5461,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1790,1,3,,3.0,cd14.monocytes,,112.647
5462,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2155,1,3,,3.0,cd14.monocytes,,112.647
5463,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes610,1,3,,3.0,cd14.monocytes,,112.647
5464,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1477,1,3,,3.0,cd14.monocytes,,112.647
5465,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2027,1,3,,3.0,cd14.monocytes,,112.647
5466,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2508,1,3,,3.0,cd14.monocytes,,112.647
5467,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2208,1,3,,3.0,cd14.monocytes,,112.647
5468,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes431,1,3,,3.0,cd14.monocytes,,112.647
5469,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2058,1,3,,3.0,cd14.monocytes,,112.647
5470,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes710,1,3,,3.0,cd14.monocytes,,112.647
5471,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes939,1,3,,3.0,cd14.monocytes,,112.647
5472,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes380,1,3,,3.0,cd14.monocytes,,112.647
5473,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes627,1,3,,3.0,cd14.monocytes,,112.647
5474,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1279,1,3,,3.0,cd14.monocytes,,112.647
5475,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes881,1,3,,3.0,cd14.monocytes,,112.647
5476,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes342,1,3,,3.0,cd14.monocytes,,112.647
5477,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1512,1,3,,3.0,cd14.monocytes,,112.647
5478,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2571,1,3,,3.0,cd14.monocytes,,112.647
5479,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes657,1,3,,3.0,cd14.monocytes,,112.647
5480,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1493,1,3,,3.0,cd14.monocytes,,112.647
5481,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1735,1,3,,3.0,cd14.monocytes,,112.647
5482,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1363,1,3,,3.0,cd14.monocytes,,112.647
5483,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1590,1,3,,3.0,cd14.monocytes,,112.647
5484,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1620,1,3,,3.0,cd14.monocytes,,112.647
5485,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes224,1,3,,3.0,cd14.monocytes,,112.647
5486,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes804,1,3,,3.0,cd14.monocytes,,112.647
5487,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes31,1,3,,3.0,cd14.monocytes,,112.647
5488,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes291,1,3,,3.0,cd14.monocytes,,112.647
5489,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes468,1,3,,2.0,cd14.monocytes,,112.647
5490,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1328,1,3,,3.0,cd14.monocytes,,112.647
5491,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1506,1,3,,3.0,cd14.monocytes,,112.647
5492,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes562,1,3,,2.0,cd14.monocytes,,112.647
5493,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2286,1,3,,3.0,cd14.monocytes,,112.647
5494,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1900,1,3,,3.0,cd14.monocytes,,112.647
5495,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1147,1,3,,3.0,cd14.monocytes,,112.647
5496,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2204,1,3,,3.0,cd14.monocytes,,112.647
5497,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2610,1,3,,3.0,cd14.monocytes,,112.647
5498,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes682,1,3,,3.0,cd14.monocytes,,112.647
5499,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2476,1,3,,3.0,cd14.monocytes,,112.647
5500,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1446,1,3,,3.0,cd14.monocytes,,112.647
5501,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2385,1,3,,3.0,cd14.monocytes,,112.647
5502,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2141,1,3,,3.0,cd14.monocytes,,112.647
5503,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2202,1,3,,3.0,cd14.monocytes,,112.647
5504,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2102,1,3,,3.0,cd14.monocytes,,112.647
5505,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes987,1,3,,2.0,cd14.monocytes,,112.647
5506,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes642,1,3,,3.0,cd14.monocytes,,112.647
5507,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1086,1,3,,3.0,cd14.monocytes,,112.647
5508,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes591,1,3,,3.0,cd14.monocytes,,112.647
5509,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1187,1,3,,3.0,cd14.monocytes,,112.647
5510,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes689,1,3,,3.0,cd14.monocytes,,112.647
5511,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1315,1,3,,3.0,cd14.monocytes,,112.647
5512,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1052,1,3,,3.0,cd14.monocytes,,112.647
5513,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes690,1,3,,3.0,cd14.monocytes,,112.647
5514,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2491,1,3,,3.0,cd14.monocytes,,112.647
5515,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1282,1,3,,3.0,cd14.monocytes,,112.647
5516,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1866,1,3,,3.0,cd14.monocytes,,112.647
5517,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes586,1,3,,3.0,cd14.monocytes,,112.647
5518,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes203,1,3,,3.0,cd14.monocytes,,112.647
5519,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes329,1,3,,3.0,cd14.monocytes,,112.647
5520,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1655,1,3,,3.0,cd14.monocytes,,112.647
5521,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1897,1,3,,3.0,cd14.monocytes,,112.647
5522,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1150,1,3,,3.0,cd14.monocytes,,112.647
5523,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1787,1,3,,3.0,cd14.monocytes,,112.647
5524,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes249,1,3,,3.0,cd14.monocytes,,112.647
5525,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes684,1,3,,2.0,cd14.monocytes,,112.647
5526,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes565,1,3,,3.0,cd14.monocytes,,112.647
5527,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2153,1,3,,3.0,cd14.monocytes,,112.647
5528,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes579,1,3,,3.0,cd14.monocytes,,112.647
5529,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1015,1,3,,1.0,cd14.monocytes,,112.647
5530,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1734,1,3,,3.0,cd14.monocytes,,112.647
5531,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes929,1,3,,2.0,cd14.monocytes,,112.647
5532,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2010,1,3,,3.0,cd14.monocytes,,112.647
5533,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes407,1,3,,3.0,cd14.monocytes,,112.647
5534,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2411,1,3,,3.0,cd14.monocytes,,112.647
5535,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1171,1,3,,3.0,cd14.monocytes,,112.647
5536,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1064,1,3,,3.0,cd14.monocytes,,112.647
5537,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2558,1,3,,3.0,cd14.monocytes,,112.647
5538,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1601,1,3,,3.0,cd14.monocytes,,112.647
5539,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1442,1,3,,3.0,cd14.monocytes,,112.647
5540,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1947,1,3,,3.0,cd14.monocytes,,112.647
5541,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1741,1,3,,3.0,cd14.monocytes,,112.647
5542,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1495,1,3,,3.0,cd14.monocytes,,112.647
5543,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2321,1,3,,3.0,cd14.monocytes,,112.647
5544,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1333,1,3,,3.0,cd14.monocytes,,112.647
5545,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2034,1,3,,3.0,cd14.monocytes,,112.647
5546,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1331,1,3,,3.0,cd14.monocytes,,112.647
5547,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes5,1,3,,3.0,cd14.monocytes,,112.647
5548,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes850,1,3,,2.0,cd14.monocytes,,112.647
5549,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1631,1,3,,3.0,cd14.monocytes,,112.647
5550,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1695,1,3,,3.0,cd14.monocytes,,112.647
5551,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2578,1,3,,1.0,cd14.monocytes,,112.647
5552,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes311,1,3,,3.0,cd14.monocytes,,112.647
5553,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2121,1,3,,2.0,cd14.monocytes,,112.647
5554,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes399,1,3,,3.0,cd14.monocytes,,112.647
5555,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1157,1,3,,3.0,cd14.monocytes,,112.647
5556,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1436,1,3,,3.0,cd14.monocytes,,112.647
5557,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1163,1,3,,3.0,cd14.monocytes,,112.647
5558,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes778,1,3,,3.0,cd14.monocytes,,112.647
5559,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1020,1,3,,3.0,cd14.monocytes,,112.647
5560,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes99,1,3,,3.0,cd14.monocytes,,112.647
5561,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1927,1,3,,3.0,cd14.monocytes,,112.647
5562,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes408,1,3,,3.0,cd14.monocytes,,112.647
5563,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes472,1,3,,3.0,cd14.monocytes,,112.647
5564,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes582,1,3,,3.0,cd14.monocytes,,112.647
5565,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1530,1,3,,3.0,cd14.monocytes,,112.647
5566,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1861,1,3,,3.0,cd14.monocytes,,112.647
5567,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1551,1,3,,3.0,cd14.monocytes,,112.647
5568,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1957,1,3,,3.0,cd14.monocytes,,112.647
5569,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2198,1,3,,3.0,cd14.monocytes,,112.647
5570,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes609,1,3,,3.0,cd14.monocytes,,112.647
5571,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1356,1,3,,3.0,cd14.monocytes,,112.647
5572,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2065,1,3,,3.0,cd14.monocytes,,112.647
5573,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1752,1,3,,3.0,cd14.monocytes,,112.647
5574,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes604,1,3,,3.0,cd14.monocytes,,112.647
5575,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2045,1,3,,3.0,cd14.monocytes,,112.647
5576,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2522,1,3,,3.0,cd14.monocytes,,112.647
5577,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes801,1,3,,3.0,cd14.monocytes,,112.647
5578,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2386,1,3,,3.0,cd14.monocytes,,112.647
5579,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes115,1,3,,3.0,cd14.monocytes,,112.647
5580,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1759,1,3,,3.0,cd14.monocytes,,112.647
5581,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1301,1,3,,3.0,cd14.monocytes,,112.647
5582,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1519,1,3,,3.0,cd14.monocytes,,112.647
5583,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2119,1,3,,3.0,cd14.monocytes,,112.647
5584,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes187,1,3,,3.0,cd14.monocytes,,112.647
5585,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1237,1,3,,3.0,cd14.monocytes,,112.647
5586,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1968,1,3,,3.0,cd14.monocytes,,112.647
5587,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2381,1,3,,3.0,cd14.monocytes,,112.647
5588,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes936,1,3,,3.0,cd14.monocytes,,112.647
5589,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes845,1,3,,2.0,cd14.monocytes,,112.647
5590,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1233,1,3,,3.0,cd14.monocytes,,112.647
5591,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1974,1,3,,3.0,cd14.monocytes,,112.647
5592,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2319,1,3,,3.0,cd14.monocytes,,112.647
5593,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2421,1,3,,3.0,cd14.monocytes,,112.647
5594,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes487,1,3,,3.0,cd14.monocytes,,112.647
5595,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2184,1,3,,2.0,cd14.monocytes,,112.647
5596,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2601,1,3,,3.0,cd14.monocytes,,112.647
5597,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes387,1,3,,3.0,cd14.monocytes,,112.647
5598,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2233,1,3,,3.0,cd14.monocytes,,112.647
5599,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1797,1,3,,3.0,cd14.monocytes,,112.647
5600,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1144,1,3,,3.0,cd14.monocytes,,112.647
5601,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes818,1,3,,2.0,cd14.monocytes,,112.647
5602,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes364,1,3,,3.0,cd14.monocytes,,112.647
5603,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes376,1,3,,3.0,cd14.monocytes,,112.647
5604,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1349,1,3,,3.0,cd14.monocytes,,112.647
5605,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1505,1,3,,3.0,cd14.monocytes,,112.647
5606,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2430,1,3,,3.0,cd14.monocytes,,112.647
5607,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes874,1,3,,3.0,cd14.monocytes,,112.647
5608,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1811,1,3,,3.0,cd14.monocytes,,112.647
5609,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes511,1,3,,3.0,cd14.monocytes,,112.647
5610,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2218,1,3,,1.0,cd14.monocytes,,112.647
5611,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes721,1,3,,2.0,cd14.monocytes,,112.647
5612,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1956,1,3,,3.0,cd14.monocytes,,112.647
5613,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes560,1,3,,3.0,cd14.monocytes,,112.647
5614,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes738,1,3,,3.0,cd14.monocytes,,112.647
5615,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1276,1,3,,3.0,cd14.monocytes,,112.647
5616,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1422,1,3,,3.0,cd14.monocytes,,112.647
5617,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2114,1,3,,3.0,cd14.monocytes,,112.647
5618,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1585,1,3,,3.0,cd14.monocytes,,112.647
5619,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2017,1,3,,3.0,cd14.monocytes,,112.647
5620,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1229,1,3,,1.0,cd14.monocytes,,112.647
5621,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes566,1,3,,3.0,cd14.monocytes,,112.647
5622,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1895,1,3,,3.0,cd14.monocytes,,112.647
5623,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2281,1,3,,3.0,cd14.monocytes,,112.647
5624,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes839,1,3,,3.0,cd14.monocytes,,112.647
5625,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2451,1,3,,3.0,cd14.monocytes,,112.647
5626,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes608,1,3,,3.0,cd14.monocytes,,112.647
5627,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1100,1,3,,3.0,cd14.monocytes,,112.647
5628,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes309,1,3,,3.0,cd14.monocytes,,112.647
5629,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2248,1,3,,3.0,cd14.monocytes,,112.647
5630,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes861,1,3,,2.0,cd14.monocytes,,112.647
5631,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2159,1,3,,1.0,cd14.monocytes,,112.647
5632,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1719,1,3,,3.0,cd14.monocytes,,112.647
5633,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2482,1,3,,3.0,cd14.monocytes,,112.647
5634,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2104,1,3,,3.0,cd14.monocytes,,112.647
5635,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2173,1,3,,3.0,cd14.monocytes,,112.647
5636,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1263,1,3,,3.0,cd14.monocytes,,112.647
5637,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes606,1,3,,3.0,cd14.monocytes,,112.647
5638,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1070,1,3,,3.0,cd14.monocytes,,112.647
5639,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes197,1,3,,3.0,cd14.monocytes,,112.647
5640,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes954,1,3,,3.0,cd14.monocytes,,112.647
5641,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes531,1,3,,3.0,cd14.monocytes,,112.647
5642,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1883,1,3,,3.0,cd14.monocytes,,112.647
5643,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2160,1,3,,1.0,cd14.monocytes,,112.647
5644,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes317,1,3,,2.0,cd14.monocytes,,112.647
5645,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2455,1,3,,3.0,cd14.monocytes,,112.647
5646,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes2346,1,3,,3.0,cd14.monocytes,,112.647
5647,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1915,1,3,,3.0,cd14.monocytes,,112.647
5648,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes358,1,3,,3.0,cd14.monocytes,,112.647
5649,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,cd14.monocytes1935,1,3,,2.0,cd14.monocytes,,112.647
